time	V(n001)	V(n002)
1.201969767815592e-01	2.223649e+01	4.744909e+00
1.202890070915385e-01	2.232470e+01	4.745196e+00
1.204730677114971e-01	2.253053e+01	4.745861e+00
1.206333388522204e-01	2.271400e+01	4.746449e+00
1.207911357615787e-01	2.287317e+01	4.746955e+00
1.209761343760528e-01	2.301192e+01	4.747394e+00
1.211254023487772e-01	2.308129e+01	4.747612e+00
1.212129295395798e-01	2.309994e+01	4.747671e+00
1.212814996881370e-01	2.310308e+01	4.747681e+00
1.213324122962915e-01	2.310067e+01	4.747674e+00
1.213933943032517e-01	2.309470e+01	4.747655e+00
1.214220082925959e-01	2.309122e+01	4.747644e+00
1.214536342088031e-01	2.308698e+01	4.747631e+00
1.214851683897795e-01	2.308261e+01	4.747617e+00
1.215160254848829e-01	2.307825e+01	4.747603e+00
1.215526401250506e-01	2.307304e+01	4.747587e+00
1.215977433991758e-01	2.306659e+01	4.747566e+00
1.216599744841898e-01	2.305767e+01	4.747539e+00
1.217549464447197e-01	2.304407e+01	4.747496e+00
1.219325393653571e-01	2.301866e+01	4.747416e+00
1.222877252066319e-01	2.296797e+01	4.747256e+00
1.229980968891815e-01	2.286704e+01	4.746936e+00
1.239746593891815e-01	2.272910e+01	4.746498e+00
1.259277843891815e-01	2.245621e+01	4.745622e+00
1.269043468891815e-01	2.232132e+01	4.745185e+00
1.278809093891815e-01	2.219951e+01	4.744788e+00
1.283247425624766e-01	2.218151e+01	4.744730e+00
1.284683927818154e-01	2.221685e+01	4.744845e+00
1.285573656430181e-01	2.227557e+01	4.745036e+00
1.286606251446577e-01	2.237514e+01	4.745359e+00
1.287861677260123e-01	2.251566e+01	4.745813e+00
1.289325551551067e-01	2.268348e+01	4.746352e+00
1.291021639522350e-01	2.285734e+01	4.746905e+00
1.292866724138953e-01	2.300185e+01	4.747363e+00
1.294391995478874e-01	2.307589e+01	4.747596e+00
1.295591139794369e-01	2.310206e+01	4.747678e+00
1.296316958764798e-01	2.310431e+01	4.747685e+00
1.297100336444182e-01	2.309841e+01	4.747666e+00
1.297907217206644e-01	2.308877e+01	4.747636e+00
1.298440210768741e-01	2.308147e+01	4.747613e+00
1.298963589695314e-01	2.307403e+01	4.747590e+00
1.299616398506694e-01	2.306469e+01	4.747561e+00
1.300709922331257e-01	2.304903e+01	4.747511e+00
1.302857302544067e-01	2.301830e+01	4.747415e+00
1.307152062969686e-01	2.295705e+01	4.747221e+00
1.315741583820925e-01	2.283513e+01	4.746835e+00
1.325507208820925e-01	2.269739e+01	4.746397e+00
1.335272833820925e-01	2.256067e+01	4.745958e+00
1.345038458820925e-01	2.242498e+01	4.745521e+00
1.354804083820925e-01	2.229036e+01	4.745084e+00
1.364569708820925e-01	2.218386e+01	4.744737e+00
1.367475698371945e-01	2.223425e+01	4.744901e+00
1.370316325975558e-01	2.241559e+01	4.745491e+00
1.371097397819406e-01	2.249566e+01	4.745749e+00
1.372409548550823e-01	2.264946e+01	4.746243e+00
1.374241368722234e-01	2.284435e+01	4.746864e+00
1.375788065738826e-01	2.297378e+01	4.747274e+00
1.377423854076676e-01	2.306437e+01	4.747560e+00
1.378512095878645e-01	2.309691e+01	4.747662e+00
1.379172156654507e-01	2.310358e+01	4.747683e+00
1.379806176446766e-01	2.310239e+01	4.747679e+00
1.380446024941394e-01	2.309697e+01	4.747662e+00
1.381037308601385e-01	2.308991e+01	4.747640e+00
1.381356298976530e-01	2.308563e+01	4.747626e+00
1.381681087146219e-01	2.308108e+01	4.747612e+00
1.382041235257188e-01	2.307596e+01	4.747596e+00
1.382486659135128e-01	2.306960e+01	4.747576e+00
1.383088948955388e-01	2.306097e+01	4.747549e+00
1.383988286280596e-01	2.304809e+01	4.747509e+00
1.385609619299897e-01	2.302489e+01	4.747435e+00
1.388852285338497e-01	2.297859e+01	4.747289e+00
1.395337617415699e-01	2.288637e+01	4.746997e+00
1.405103242415699e-01	2.274830e+01	4.746559e+00
1.414868867415699e-01	2.261119e+01	4.746120e+00
1.424634492415699e-01	2.247512e+01	4.745683e+00
1.434400117415699e-01	2.234008e+01	4.745247e+00
1.444165742415699e-01	2.220925e+01	4.744823e+00
1.449292357954156e-01	2.215999e+01	4.744660e+00
1.450744886896354e-01	2.218146e+01	4.744729e+00
1.452084311528757e-01	2.225415e+01	4.744967e+00
1.452873866041990e-01	2.232350e+01	4.745192e+00
1.453811368634265e-01	2.242609e+01	4.745524e+00
1.455686373818815e-01	2.264421e+01	4.746226e+00
1.457037557612958e-01	2.279139e+01	4.746696e+00
1.458850192531618e-01	2.295502e+01	4.747214e+00
1.460184667015844e-01	2.303988e+01	4.747482e+00
1.461561258958906e-01	2.309009e+01	4.747640e+00
1.462382710972189e-01	2.310303e+01	4.747681e+00
1.462925973229024e-01	2.310362e+01	4.747683e+00
1.463534037348589e-01	2.309947e+01	4.747670e+00
1.464119688608018e-01	2.309313e+01	4.747650e+00
1.464439092259093e-01	2.308902e+01	4.747637e+00
1.464704966155007e-01	2.308537e+01	4.747625e+00
1.464972441844905e-01	2.308162e+01	4.747614e+00
1.465283077052139e-01	2.307722e+01	4.747600e+00
1.465640208692487e-01	2.307212e+01	4.747584e+00
1.466097600589804e-01	2.306558e+01	4.747563e+00
1.466718135571212e-01	2.305669e+01	4.747535e+00
1.467686201318209e-01	2.304282e+01	4.747492e+00
1.469520602968290e-01	2.301658e+01	4.747409e+00
1.473189406268452e-01	2.296423e+01	4.747244e+00
1.480527012868776e-01	2.286001e+01	4.746914e+00
1.490292637868776e-01	2.272211e+01	4.746475e+00
1.509823887868776e-01	2.244933e+01	4.745600e+00
1.519589512868776e-01	2.231449e+01	4.745163e+00
1.529355137868776e-01	2.218209e+01	4.744731e+00
1.532489450421068e-01	2.215323e+01	4.744637e+00
1.533957355171502e-01	2.217344e+01	4.744703e+00
1.535306291989668e-01	2.224224e+01	4.744928e+00
1.536074811355262e-01	2.230757e+01	4.745141e+00
1.536953932276190e-01	2.240251e+01	4.745448e+00
1.538712174118048e-01	2.260791e+01	4.746109e+00
1.539920500433458e-01	2.274322e+01	4.746542e+00
1.541816549373360e-01	2.292428e+01	4.747118e+00
1.543291290943223e-01	2.302656e+01	4.747440e+00
1.544728069696588e-01	2.308523e+01	4.747625e+00
1.545650736204288e-01	2.310134e+01	4.747675e+00
1.546439264973792e-01	2.310205e+01	4.747678e+00
1.547135652797985e-01	2.309655e+01	4.747661e+00
1.547824332550473e-01	2.308823e+01	4.747634e+00
1.548294316717349e-01	2.308181e+01	4.747614e+00
1.548760893458301e-01	2.307521e+01	4.747593e+00
1.549330283536150e-01	2.306707e+01	4.747568e+00
1.550187248760688e-01	2.305480e+01	4.747530e+00
1.551677478407823e-01	2.303346e+01	4.747462e+00
1.554657937702093e-01	2.299088e+01	4.747328e+00
1.560618856290633e-01	2.290605e+01	4.747060e+00
1.570384481290633e-01	2.276785e+01	4.746621e+00
1.580150106290633e-01	2.263059e+01	4.746182e+00
1.589915731290633e-01	2.249437e+01	4.745745e+00
1.599681356290633e-01	2.235919e+01	4.745308e+00
1.609446981290633e-01	2.222489e+01	4.744871e+00
1.613695508286540e-01	2.216685e+01	4.744681e+00
1.615247149793282e-01	2.214643e+01	4.744615e+00
1.615984016721561e-01	2.213826e+01	4.744588e+00
1.616321943078395e-01	2.213636e+01	4.744582e+00
1.616637998882378e-01	2.213757e+01	4.744586e+00
1.617039439645033e-01	2.214421e+01	4.744607e+00
1.617472391367770e-01	2.215827e+01	4.744653e+00
1.617951206186094e-01	2.218306e+01	4.744735e+00
1.618625464116225e-01	2.223265e+01	4.744896e+00
1.619615023875889e-01	2.232790e+01	4.745206e+00
1.621386018709024e-01	2.252721e+01	4.745850e+00
1.622939069097598e-01	2.270615e+01	4.746424e+00
1.624526749359686e-01	2.286765e+01	4.746938e+00
1.626377403148985e-01	2.300839e+01	4.747383e+00
1.627881510349224e-01	2.307969e+01	4.747608e+00
1.628772418213043e-01	2.309950e+01	4.747670e+00
1.629411854957449e-01	2.310295e+01	4.747681e+00
1.629922606895691e-01	2.310082e+01	4.747674e+00
1.630550581545797e-01	2.309501e+01	4.747656e+00
1.630770566233574e-01	2.309242e+01	4.747648e+00
1.631027030029715e-01	2.308906e+01	4.747637e+00
1.631243203546407e-01	2.308612e+01	4.747628e+00
1.631472982409349e-01	2.308292e+01	4.747618e+00
1.631713686099206e-01	2.307953e+01	4.747607e+00
1.631962988701383e-01	2.307599e+01	4.747596e+00
1.632259731558104e-01	2.307176e+01	4.747583e+00
1.632609987741749e-01	2.306675e+01	4.747567e+00
1.633068850781114e-01	2.306017e+01	4.747546e+00
1.633706599941713e-01	2.305103e+01	4.747518e+00
1.634730950745402e-01	2.303637e+01	4.747471e+00
1.636765507102797e-01	2.300728e+01	4.747380e+00
1.640834619817586e-01	2.294927e+01	4.747197e+00
1.648972845247164e-01	2.283379e+01	4.746831e+00
1.658738470247164e-01	2.269607e+01	4.746392e+00
1.668504095247164e-01	2.255936e+01	4.745955e+00
1.678269720247164e-01	2.242368e+01	4.745517e+00
1.688035345247164e-01	2.228906e+01	4.745080e+00
1.697800970247164e-01	2.216215e+01	4.744666e+00
1.699857193570647e-01	2.215647e+01	4.744648e+00
1.701107011299387e-01	2.218503e+01	4.744741e+00
1.701742990528375e-01	2.222131e+01	4.744860e+00
1.702521608820086e-01	2.228815e+01	4.745077e+00
1.703534090666022e-01	2.239465e+01	4.745422e+00
1.705559054357894e-01	2.262632e+01	4.746168e+00
1.707417826047578e-01	2.282611e+01	4.746806e+00
1.709114836040800e-01	2.296934e+01	4.747260e+00
1.710919540893627e-01	2.306413e+01	4.747559e+00
1.712440930912166e-01	2.309895e+01	4.747668e+00
1.713365633049270e-01	2.309999e+01	4.747672e+00
1.714327005331434e-01	2.309050e+01	4.747642e+00
1.715117012285293e-01	2.308005e+01	4.747609e+00
1.715904574835932e-01	2.306890e+01	4.747574e+00
1.716772281716584e-01	2.305648e+01	4.747535e+00
1.718404290512501e-01	2.303311e+01	4.747461e+00
1.721668308104334e-01	2.298649e+01	4.747314e+00
1.728196343288001e-01	2.289363e+01	4.747021e+00
1.737961968288001e-01	2.275550e+01	4.746582e+00
1.747727593288001e-01	2.261834e+01	4.746143e+00
1.757493218288001e-01	2.248221e+01	4.745706e+00
1.767258843288001e-01	2.234712e+01	4.745269e+00
1.777024468288001e-01	2.221289e+01	4.744832e+00
1.780466152898440e-01	2.216617e+01	4.744679e+00
1.782252100662471e-01	2.214343e+01	4.744605e+00
1.782851760138938e-01	2.213807e+01	4.744587e+00
1.783218499015893e-01	2.213793e+01	4.744587e+00
1.783586801620312e-01	2.214235e+01	4.744601e+00
1.783988918253699e-01	2.215323e+01	4.744637e+00
1.784443723794384e-01	2.217372e+01	4.744704e+00
1.785042144697081e-01	2.221316e+01	4.744833e+00
1.785901481666511e-01	2.228938e+01	4.745081e+00
1.787298013366987e-01	2.243999e+01	4.745569e+00
1.788765011719662e-01	2.261112e+01	4.746120e+00
1.790323874240299e-01	2.278306e+01	4.746669e+00
1.792224038627129e-01	2.295199e+01	4.747205e+00
1.793991845652849e-01	2.305832e+01	4.747540e+00
1.795127754029898e-01	2.309470e+01	4.747655e+00
1.795849562887346e-01	2.310284e+01	4.747680e+00
1.796370323227885e-01	2.310233e+01	4.747679e+00
1.796964246558859e-01	2.309779e+01	4.747664e+00
1.797417194828649e-01	2.309278e+01	4.747649e+00
1.797676392251309e-01	2.308945e+01	4.747638e+00
1.797878606786879e-01	2.308671e+01	4.747630e+00
1.798115995812802e-01	2.308341e+01	4.747619e+00
1.798343399992373e-01	2.308022e+01	4.747609e+00
1.798573393541064e-01	2.307695e+01	4.747599e+00
1.798844157043688e-01	2.307309e+01	4.747587e+00
1.799156019782207e-01	2.306863e+01	4.747573e+00
1.799553637964883e-01	2.306294e+01	4.747555e+00
1.800079896666947e-01	2.305540e+01	4.747531e+00
1.800868937121915e-01	2.304409e+01	4.747496e+00
1.802253696387392e-01	2.302428e+01	4.747433e+00
1.805023214918345e-01	2.298472e+01	4.747309e+00
1.810562251980250e-01	2.290591e+01	4.747059e+00
1.820327876980250e-01	2.276772e+01	4.746621e+00
1.830093501980250e-01	2.263046e+01	4.746182e+00
1.839859126980250e-01	2.249425e+01	4.745745e+00
1.849624751980250e-01	2.235907e+01	4.745307e+00
1.859390376980250e-01	2.222520e+01	4.744872e+00
1.865300530695352e-01	2.217728e+01	4.744716e+00
1.867972542795283e-01	2.223632e+01	4.744908e+00
1.869877969038136e-01	2.236943e+01	4.745341e+00
1.870833602898511e-01	2.246994e+01	4.745666e+00
1.872037635168762e-01	2.261050e+01	4.746118e+00
1.873775218996537e-01	2.280010e+01	4.746723e+00
1.875506712175408e-01	2.295344e+01	4.747210e+00
1.877198917556009e-01	2.305170e+01	4.747519e+00
1.878854091365013e-01	2.309642e+01	4.747660e+00
1.880085977094247e-01	2.310025e+01	4.747672e+00
1.881312017515155e-01	2.308838e+01	4.747635e+00
1.882241001313307e-01	2.307585e+01	4.747596e+00
1.883150052026888e-01	2.306288e+01	4.747555e+00
1.884334023137972e-01	2.304593e+01	4.747501e+00
1.886701965360139e-01	2.301206e+01	4.747395e+00
1.891437849804475e-01	2.294456e+01	4.747182e+00
1.900909618693145e-01	2.281024e+01	4.746756e+00
1.910675243693145e-01	2.267267e+01	4.746317e+00
1.920440868693145e-01	2.253613e+01	4.745879e+00
1.930206493693145e-01	2.240063e+01	4.745442e+00
1.939972118693145e-01	2.226601e+01	4.745005e+00
1.943932011411483e-01	2.221170e+01	4.744828e+00
1.946582974727743e-01	2.217548e+01	4.744710e+00
1.948031395149930e-01	2.215582e+01	4.744646e+00
1.948763859633567e-01	2.214609e+01	4.744614e+00
1.949022057169793e-01	2.214288e+01	4.744603e+00
1.949216042631763e-01	2.214076e+01	4.744596e+00
1.949423007869264e-01	2.213899e+01	4.744590e+00
1.949638957644053e-01	2.213812e+01	4.744587e+00
1.949963599425071e-01	2.213930e+01	4.744591e+00
1.950330871134538e-01	2.214490e+01	4.744610e+00
1.950761727639456e-01	2.215811e+01	4.744653e+00
1.951227124992468e-01	2.218109e+01	4.744728e+00
1.951877666597376e-01	2.222721e+01	4.744879e+00
1.952817987785785e-01	2.231528e+01	4.745165e+00
1.954435839311642e-01	2.249503e+01	4.745747e+00
1.955795213850435e-01	2.265370e+01	4.746256e+00
1.957299033288152e-01	2.281566e+01	4.746773e+00
1.959088021499599e-01	2.297141e+01	4.747266e+00
1.960400239193431e-01	2.304987e+01	4.747514e+00
1.961663796442159e-01	2.309244e+01	4.747648e+00
1.962376773256180e-01	2.310262e+01	4.747680e+00
1.962916118070220e-01	2.310312e+01	4.747681e+00
1.963450107222077e-01	2.309967e+01	4.747670e+00
1.964050401261081e-01	2.309341e+01	4.747651e+00
1.964266542165261e-01	2.309072e+01	4.747643e+00
1.964463491174598e-01	2.308807e+01	4.747634e+00
1.964663710263037e-01	2.308532e+01	4.747625e+00
1.964856525516183e-01	2.308262e+01	4.747617e+00
1.965063799668115e-01	2.307970e+01	4.747608e+00
1.965250519307954e-01	2.307705e+01	4.747599e+00
1.965435838805243e-01	2.307440e+01	4.747591e+00
1.965618624731174e-01	2.307179e+01	4.747583e+00
1.965804097417655e-01	2.306914e+01	4.747574e+00
1.965994051436166e-01	2.306642e+01	4.747566e+00
1.966193191544740e-01	2.306356e+01	4.747557e+00
1.966414977557165e-01	2.306038e+01	4.747547e+00
1.966677331501473e-01	2.305663e+01	4.747535e+00
1.967018607988876e-01	2.305173e+01	4.747520e+00
1.967474364884316e-01	2.304521e+01	4.747499e+00
1.968158143570864e-01	2.303541e+01	4.747468e+00
1.969335752686587e-01	2.301857e+01	4.747416e+00
1.971690970918032e-01	2.298493e+01	4.747309e+00
1.976401407380922e-01	2.291789e+01	4.747097e+00
1.985822280306704e-01	2.278449e+01	4.746674e+00
1.995587905306704e-01	2.264711e+01	4.746236e+00
2.005353530306704e-01	2.251077e+01	4.745798e+00
2.015119155306704e-01	2.237547e+01	4.745360e+00
2.024884780306704e-01	2.224129e+01	4.744925e+00
2.031742001534486e-01	2.216515e+01	4.744676e+00
2.033908039554219e-01	2.219610e+01	4.744777e+00
2.036153216987491e-01	2.232589e+01	4.745200e+00
2.037063827702024e-01	2.241406e+01	4.745486e+00
2.038077557587340e-01	2.253208e+01	4.745866e+00
2.040105017357971e-01	2.275981e+01	4.746595e+00
2.041942018494942e-01	2.293130e+01	4.747139e+00
2.043722262878680e-01	2.303909e+01	4.747480e+00
2.045803071182914e-01	2.309591e+01	4.747658e+00
2.046937817705533e-01	2.309864e+01	4.747667e+00
2.048091016221312e-01	2.308614e+01	4.747628e+00
2.049109001765888e-01	2.307216e+01	4.747584e+00
2.050055244665925e-01	2.305865e+01	4.747541e+00
2.051490471269097e-01	2.303809e+01	4.747477e+00
2.054360924475443e-01	2.299707e+01	4.747348e+00
2.060101830888133e-01	2.291534e+01	4.747089e+00
2.069867455888133e-01	2.277707e+01	4.746651e+00
2.079633080888133e-01	2.263974e+01	4.746212e+00
2.089398705888133e-01	2.250345e+01	4.745774e+00
2.099164330888133e-01	2.236820e+01	4.745337e+00
2.108929955888133e-01	2.223382e+01	4.744900e+00
2.112609849042191e-01	2.218348e+01	4.744736e+00
2.114966414519070e-01	2.215168e+01	4.744632e+00
2.115717709177085e-01	2.214222e+01	4.744601e+00
2.116043981778595e-01	2.213900e+01	4.744590e+00
2.116314231018601e-01	2.213765e+01	4.744586e+00
2.116588947388720e-01	2.213845e+01	4.744589e+00
2.116972680351781e-01	2.214400e+01	4.744607e+00
2.117398300397466e-01	2.215653e+01	4.744648e+00
2.117858024209380e-01	2.217864e+01	4.744720e+00
2.118491957119262e-01	2.222265e+01	4.744864e+00
2.119407472772375e-01	2.230709e+01	4.745139e+00
2.120954157151791e-01	2.247755e+01	4.745690e+00
2.122342544398080e-01	2.263975e+01	4.746212e+00
2.123864716670258e-01	2.280535e+01	4.746740e+00
2.125650313084410e-01	2.296397e+01	4.747243e+00
2.126960361026977e-01	2.304469e+01	4.747498e+00
2.128278063337391e-01	2.309086e+01	4.747643e+00
2.129055420216669e-01	2.310252e+01	4.747679e+00
2.129596503726542e-01	2.310302e+01	4.747681e+00
2.130175131734995e-01	2.309913e+01	4.747669e+00
2.130756128471321e-01	2.309292e+01	4.747649e+00
2.131042386527649e-01	2.308928e+01	4.747638e+00
2.131265439662734e-01	2.308624e+01	4.747628e+00
2.131492026314537e-01	2.308309e+01	4.747618e+00
2.131746237714825e-01	2.307950e+01	4.747607e+00
2.132016168182491e-01	2.307566e+01	4.747595e+00
2.132340651486044e-01	2.307103e+01	4.747581e+00
2.132733044152562e-01	2.306541e+01	4.747563e+00
2.133262155066308e-01	2.305783e+01	4.747539e+00
2.134036176257955e-01	2.304674e+01	4.747504e+00
2.135380095294754e-01	2.302751e+01	4.747444e+00
2.138067933368353e-01	2.298911e+01	4.747323e+00
2.143443609515551e-01	2.291261e+01	4.747081e+00
2.153209234515551e-01	2.277437e+01	4.746642e+00
2.162974859515551e-01	2.263706e+01	4.746203e+00
2.172740484515551e-01	2.250079e+01	4.745766e+00
2.182506109515551e-01	2.236556e+01	4.745328e+00
2.192271734515551e-01	2.223178e+01	4.744894e+00
2.198690572795652e-01	2.219443e+01	4.744771e+00
2.201954716653147e-01	2.228859e+01	4.745078e+00
2.203828860330153e-01	2.243987e+01	4.745569e+00
2.205134765700800e-01	2.258559e+01	4.746038e+00
2.206568541298849e-01	2.274629e+01	4.746552e+00
2.208332843672921e-01	2.291121e+01	4.747076e+00
2.210408963590471e-01	2.303976e+01	4.747482e+00
2.212464933041351e-01	2.309636e+01	4.747660e+00
2.213825977859400e-01	2.309798e+01	4.747665e+00
2.215165783330671e-01	2.308274e+01	4.747617e+00
2.216382027429180e-01	2.306573e+01	4.747564e+00
2.217584641306223e-01	2.304852e+01	4.747509e+00
2.219989869060307e-01	2.301411e+01	4.747401e+00
2.224800324568476e-01	2.294555e+01	4.747185e+00
2.234421235584813e-01	2.280911e+01	4.746752e+00
2.244186860584813e-01	2.267155e+01	4.746314e+00
2.253952485584813e-01	2.253502e+01	4.745876e+00
2.263718110584813e-01	2.239953e+01	4.745439e+00
2.273483735584813e-01	2.226495e+01	4.745002e+00
2.278952334077487e-01	2.219010e+01	4.744758e+00
2.281786987856897e-01	2.215327e+01	4.744637e+00
2.282890703009537e-01	2.214306e+01	4.744604e+00
2.283346162872558e-01	2.214378e+01	4.744606e+00
2.283805379521105e-01	2.215181e+01	4.744632e+00
2.284237232430368e-01	2.216702e+01	4.744682e+00
2.284737003994785e-01	2.219471e+01	4.744773e+00
2.285459077930080e-01	2.225058e+01	4.744955e+00
2.286526983712077e-01	2.235691e+01	4.745300e+00
2.288613874042101e-01	2.259225e+01	4.746058e+00
2.290630682161775e-01	2.281040e+01	4.746756e+00
2.292498415235326e-01	2.297080e+01	4.747264e+00
2.294214641841892e-01	2.306634e+01	4.747565e+00
2.295280833154837e-01	2.309669e+01	4.747661e+00
2.295917303422360e-01	2.310230e+01	4.747679e+00
2.296491910542600e-01	2.310084e+01	4.747674e+00
2.297137184839280e-01	2.309530e+01	4.747656e+00
2.297562162034781e-01	2.309032e+01	4.747641e+00
2.297798388994503e-01	2.308720e+01	4.747631e+00
2.298049423631492e-01	2.308374e+01	4.747621e+00
2.298309549538214e-01	2.308010e+01	4.747609e+00
2.298581314560741e-01	2.307624e+01	4.747597e+00
2.298905043837959e-01	2.307163e+01	4.747582e+00
2.299293469353195e-01	2.306607e+01	4.747565e+00
2.299812169206585e-01	2.305864e+01	4.747541e+00
2.300560388108629e-01	2.304792e+01	4.747508e+00
2.301833628995591e-01	2.302969e+01	4.747450e+00
2.304380110769516e-01	2.299331e+01	4.747336e+00
2.309473074317365e-01	2.292080e+01	4.747107e+00
2.319238699317365e-01	2.278251e+01	4.746668e+00
2.329004324317365e-01	2.264514e+01	4.746229e+00
2.338769949317365e-01	2.250881e+01	4.745791e+00
2.348535574317365e-01	2.237352e+01	4.745354e+00
2.358301199317365e-01	2.223938e+01	4.744918e+00
2.365108010565986e-01	2.217742e+01	4.744716e+00
2.367814774087262e-01	2.224024e+01	4.744920e+00
2.370498601415571e-01	2.243639e+01	4.745557e+00
2.371674527439289e-01	2.256302e+01	4.745966e+00
2.372905007282703e-01	2.270444e+01	4.746419e+00
2.374805921904097e-01	2.288791e+01	4.747002e+00
2.377086913565523e-01	2.303455e+01	4.747466e+00
2.379213178478062e-01	2.309364e+01	4.747652e+00
2.380723382313209e-01	2.309411e+01	4.747653e+00
2.382174387628462e-01	2.307694e+01	4.747599e+00
